1,1,21.06244523611157,49.677590324845546
1,2,98.29801529572072,46.11618336252693
1,3,43.92615423164165,15.54623524267389
1,4,17.48910564228564,89.86567870898261
1,5,90.15547841040332,65.42669376598171
1,6,42.7671464937783,39.63267770257778
1,7,19.14502776605842,54.40153310761957
1,8,79.63414571373505,8.47707429564586
1,9,3.2035829106732305,9.36705271343582
1,10,36.75379093568579,18.481306502639615
1,11,24.417715104294892,33.56091693543578
1,12,62.198092252968486,75.44596826095186
1,13,76.79295153706707,22.230417683795455
1,14,35.6356680725065,38.64374806208336
1,15,96.27810373838875,17.062752190055907
1,16,8.22569663985151,69.45880824387748
1,17,96.74017203086599,39.576613118001056
1,18,41.58369488017527,71.06432760556636
1,19,63.29714293199421,21.096428958647127
1,20,24.166395047300405,63.71502516152415
1,21,32.124206877509856,86.82667045544488
1,22,71.18541125207555,46.757052267696686
1,23,45.67596471197945,99.90417095495931
1,24,70.45163538474682,65.2788270903651
1,25,10.934728344541256,85.89118794873528
1,26,69.31696582410603,88.91582980811911
1,27,17.05330164751303,57.40474071028687
1,28,97.56627733559131,35.94117897664051
1,29,76.92167251702332,22.056662614811607
1,30,50.644125658828884,87.0623827210917
1,31,70.85921358063433,77.30446694240291
1,32,54.253867330822224,89.27819633311408
1,33,44.34962719552614,85.20444961001442
1,34,70.88345674346243,33.4485563704741
1,35,7.761093214472092,6.651770667622136
1,36,97.70122286849971,79.82149405048527
1,37,70.6507739024389,35.694841650929554
1,38,7.376440254454408,51.90625248166603
1,39,26.23611555689429,80.47267717034879
1,40,82.42974072586325,58.02555323466372
1,41,76.43392872857922,89.27979883089724
1,42,99.76562993455266,12.610074835091467
1,43,64.83725176254708,87.13968604692703
1,44,39.972058968715174,37.09237174608179
1,45,96.39493595852593,66.41945832417136
1,46,86.43722139025398,20.281986201369286
1,47,76.5784799252962,75.50818908785966
1,48,31.436050842548724,32.390653439718065
1,49,42.51826996297687,64.11703321899849
1,50,18.54732260001156,17.418554181599987
1,51,96.72159064512306,30.390135985441514
1,52,27.457529801100655,19.25691872854518
1,53,73.3681978264036,79.0207310713097
1,54,90.69331917287136,16.3834288023322
1,55,47.739792840621284,19.586035972853267
1,56,91.28303197927696,94.97361791731926
1,57,62.43483383826857,15.561904908344715
1,58,8.646963408488384,85.38493424258175
1,59,8.572318654598266,35.50974497982124
1,60,15.84462929695557,76.65044567439129
1,61,60.00731731603489,33.8268198428025
1,62,12.447389260003405,67.60647794231441
1,63,58.15097278661386,16.650019711272645
1,64,1.7094315486971157,76.00288076013418
1,65,81.64776284466171,88.91558149130411
1,66,20.826464918252174,43.16430612651363
1,67,81.08029443673523,44.715899174882146
1,68,25.600268385517687,27.940840893309847
1,69,14.98145470507113,22.979620921533737
1,70,55.06919641135174,79.57380370910971
1,71,40.85501633224896,85.60453915703151
1,72,61.00120435384011,95.16101360943814
1,73,10.179339361389339,2.1913762336316367
1,74,64.38095545522057,91.58752049543023
1,75,72.63169155980343,50.310328044443494
1,76,14.244989649810137,89.78571898308758
1,77,15.591897201972094,94.90214488942446
1,78,52.764017096323315,8.739699722139937
1,79,21.768233824852913,71.34952133736687
1,80,37.270053933116884,35.60381122941059
1,81,82.49037899483132,13.231707065281217
1,82,43.11694454092977,11.497101230629914
1,83,32.79638288430851,72.53311655743236
1,84,8.900652412814736,79.51574060025463
1,85,74.84234485779604,27.545004483975422
1,86,2.438463594487983,59.93240860487508
1,87,72.62681510748072,78.12701132449351
1,88,25.399367780747152,93.31896955979872
1,89,21.719680043101363,94.90283531570937
1,90,5.542865854898238,51.34393227178309
1,91,16.762768996454525,68.58732082294588
1,92,11.334664810528839,13.790340115726496
1,93,21.4393519459137,85.61103291940593
1,94,20.861692879827476,41.0895166839923
1,95,30.855636847447464,54.99212179107006
1,96,66.1640076780898,39.43027690050936
1,97,78.19639331323954,23.468442222256947
1,98,14.087668667152153,30.183647188846884
1,99,33.60809775578084,69.507159685837
1,100,79.31056749936162,80.1015461061652
